id,summary,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,city,state,zipcode,market,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
916123,Great charming/cozy apartment right on the Historic Freedom Trail!!! just mins walk to the OLD NORTH CHURCH a few blocks away from Paul Revere's House. easy access to all Major trains! great restaurants and bars just a few steps away! ,2012-09-21,within an hour,100.0,100.0,f,North End,13,"['email', 'phone', 'reviews', 'jumio']",t,t,"Hull Street Court, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.367222855305855,-71.05736032911761,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125.0,1,0.0,1,1125,3,13,40,315,281,2013-04-23,2016-08-29,88.0,9.0,8.0,10.0,10.0,10.0,9.0,f,t,strict,f,f,6,6.83
10779412,"The Enchanted Cottage, is located In Boston's North End ( Little Italy) home to some of the best Italian food in Boston, and right off THE FREEDOM TRAIL and right around the corner from THE OLD NORTH CHURCH. Please see reviews from other listing site under photos",2015-03-23,within a few hours,100.0,100.0,f,North End,1,"['email', 'phone', 'facebook', 'google', 'kba']",t,t,"Snow Hill Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.36863498806691,-71.05699527150583,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",171.0,1,0.0,7,180,0,0,0,0,0,,,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,1,1.17
5782221,Tucked away in a quiet courtyard just steps from the Old North Church and Boston's historic North End. An unbeatable location to access the dynamic city of Boston.,2014-07-21,within a few hours,100.0,94.0,t,North End,1,"['email', 'phone', 'reviews', 'kba']",t,t,"Goodridge Court, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.367820340431315,-71.05324154922886,f,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer""}",285.0,1,0.0,2,1125,5,8,8,150,57,2015-07-14,2016-08-22,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,4.05
13744821,"Central location just 1 block into Boston's historic North End neighborhood (filled with amazing restaurants, cafes, and shops), quick walk to Faneuil Hall, Boston Common, Aquarium, Boston Public Market, & TD Garden. Spacious, comfortable, and clean! Bedrooms on opposite ends of unit. Great for couples, business travels, single travelers, groups with kids - the perfect Boston weekend getaway location! (easy access to public transportation)",2012-03-31,within an hour,80.0,100.0,f,North End,1,"['email', 'phone', 'reviews']",t,f,"Salem Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.362861594492266,-71.05569932035438,t,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""Hair Dryer"",""Laptop Friendly Workspace""}",400.0,4,50.0,1,1125,0,1,1,1,8,2016-07-04,2016-09-06,97.0,10.0,10.0,9.0,10.0,10.0,10.0,f,t,moderate,f,f,1,3.64
12221012,"Charming two bedroom apartment on a quiet street in the North End. Steps from the freedom trail, the Paul Revere House, Faneuil Hall and waterfront parks and attractions. This baby friendly unit is perfect for anyone looking to explore the city.",2015-02-22,within a day,100.0,100.0,f,North End,1,"['email', 'phone', 'reviews', 'kba']",t,t,"Fulton Street, Boston, MA 02109, United States",North End,Boston,MA,02109,Boston,"Boston, MA",42.3630127707613,-71.05176378181494,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Pets live on this property"",Dog(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",400.0,1,0.0,2,1125,0,2,17,107,6,2016-05-15,2016-08-08,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,1,1.55
2898226,"State-of-the-art one bedroom apartment with all new appliances and home theatre.  Perfect location in the beautiful North End - just minutes away from Hanover street, Faneuil Hall, Aquarium and parks.",2013-12-19,within an hour,100.0,100.0,f,North End,1,"['email', 'phone', 'reviews']",t,f,"Commercial Street, Boston, MA 02109, United States",North End,Boston,MA,02109,Boston,"Boston, MA",42.364543846160494,-71.05326897239355,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Iron,""Laptop Friendly Workspace""}",210.0,1,0.0,3,1125,0,3,15,63,130,2014-05-30,2016-08-18,87.0,9.0,8.0,9.0,9.0,10.0,9.0,f,f,moderate,f,f,1,4.69
12843196,missing,2016-04-09,within an hour,100.0,93.0,f,North End,2,"['email', 'phone', 'reviews', 'kba']",t,t,"Cooper Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.36543143382386,-71.05735140792984,t,Apartment,Entire home/apt,8,1.5,1.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Hot Tub"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",350.0,4,25.0,2,29,10,28,54,325,2,2016-07-05,2016-07-10,100.0,9.0,9.0,10.0,10.0,10.0,8.0,f,f,strict,f,f,2,0.92
13478348,"Charming 2BD in the heart of the north end is a walking distance from Boston's best restaurants, Freedom Trail, Haymarket, Aquarium, Faneuil Hall, Downtown-TDGarde & more! Minutes away from the Green, Orange, and Blue line. 1 BD w/a bed, 1BD w/a crib. Great4 families or couples!",2016-06-10,within a few hours,100.0,68.0,f,North End,1,"['email', 'phone', 'google', 'reviews', 'jumio']",t,t,"Cooper Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Other (Domestic),"Boston, MA",42.36424351384748,-71.05617538252366,t,Apartment,Entire home/apt,3,1.0,2.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",182.0,2,10.0,3,6,3,3,6,6,10,2016-06-30,2016-08-24,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,f,f,1,4.29
14104621,"My place is in the North End and close to TD Garden, Regina Pizzeria, Bova's Bakery, Giacomo's Restaurant, Mike's Pastry. You’ll love my place because of the coziness and the location. My place is good for couples, solo adventurers, and business travelers.",2016-07-20,within an hour,100.0,100.0,f,North End,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"Tileston Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.365918523536095,-71.0531419142005,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",200.0,1,0.0,1,1125,0,0,3,3,1,2016-08-14,2016-08-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,1.0
14857923,"First floor apartment, NO stairs! Two bedrooms, queen beds, living room with cable TV and WIFI. Kitchen filly stocked with everything needed, blender, toaster, microwave, pots, pans, baking sheet, knifes etc... Currently being painted, cleaned and furnished, when updated pictures are ready price will be raised!",2014-09-10,within an hour,99.0,81.0,f,South Boston,30,"['email', 'phone', 'amex', 'reviews', 'kba']",t,t,"Endicott Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.36592932232204,-71.05660255147694,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",260.0,4,40.0,1,1125,16,39,69,344,0,,,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,24,1.17
12269155,"1 Bedroom Apartment with views of Boston, steps away from Faneuil Hall, Boston waterfront, North End and TD Garden. Views of the financial district and Boston skyline. Full living room with TV, full bathroom, full kitchen. Fireplace!",2016-04-06,within an hour,100.0,100.0,t,North End,1,"['email', 'phone', 'reviews']",t,f,"Cooper Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.365200545948426,-71.05823467208316,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",200.0,1,0.0,1,1125,3,16,42,315,55,2016-04-15,2016-09-04,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,flexible,f,f,1,11.3
13800505,"My place is across the street from Faneuil Hall, close to Downtown, North End, Financial District, Waterfront. I live in a historic, renovated mill with brick walls and high wooden beams. I have one twin bed in a semi-private room, one queen blow-up mattress and a comfy couch for an additional guest. My place is good for 1-2 adventurers.",2016-07-01,within an hour,100.0,100.0,f,North End,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"Commercial Street, Boston, MA 02109, United States",North End,Boston,MA,02109,Boston,"Boston, MA",42.36102238918389,-71.05276752955335,f,Apartment,Private room,2,1.0,1.0,2.0,Couch,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Laptop Friendly Workspace""}",150.0,1,15.0,1,3,12,33,55,55,5,2016-08-05,2016-08-24,60.0,7.0,5.0,8.0,8.0,9.0,6.0,f,f,moderate,f,f,1,4.41
13007124,"My place is good for couples, solo adventurers, and business travelers. This is truly the heart of the North End, completely remodeled studio apartment steps away from all the attractions Boston has to offer with a multitude of restaurants/bars.  Your at the Freedom Trail and a 5 min walk to Faneuil & Hall downtown. Step outside the door to a view of the Old North Church on Hanover St. Clean and renovated kitchen and bath, queen bed, kitchen accessories, hairdryer, cable, wifi, etc.",2016-04-20,within a few hours,80.0,100.0,t,North End,2,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,"Charter Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.36707113984843,-71.05364659498184,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",120.0,1,0.0,3,120,6,14,37,305,21,2016-05-19,2016-08-30,88.0,9.0,9.0,9.0,9.0,10.0,8.0,f,t,flexible,f,f,1,5.63
13248823,"My cozy and quaint North End studio is right near the water, and comfortably fits two people.  It is on the 2nd floor, has hardwood floors, refrigerator, a kitchenette (oven, sink, counter area), TV, futon, portable AC, and a full bed. It's a short walk to the Green/Orange lines at Haymarket or North station, surrounded by some of the best Italian restaurants/bakeries. If you happen to need recommendations for activities, food, etc., let me know! I will send along my favorite spots.",2016-04-26,within a day,100.0,100.0,f,North End,1,"['email', 'phone', 'facebook', 'reviews']",t,f,"Commercial Street, Boston, MA 02109, United States",North End,Boston,MA,02109,Boston,"Boston, MA",42.36868250392821,-71.05430825519377,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""Lock on Bedroom Door"",""Hair Dryer"",Iron}",210.0,1,0.0,3,6,0,0,0,0,1,2016-06-23,2016-06-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,1,0.39
12957423,"This is an Artist 1 BR PRIVATE LOFT apt. You'll be in the heart of Boston's Historic North End District, one of the oldest communities in Boston. Steps to Public Transportation, Waterfront, Restaurants, and Cafe's....",2012-02-08,within an hour,100.0,99.0,f,North End,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"Prince Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.363961395228145,-71.05462384037729,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",159.0,2,30.0,1,1125,1,2,22,291,36,2016-05-25,2016-08-24,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,moderate,f,f,2,10.19
13107648,"In a 1920's historic church bldg.  Private, separate, efficiency Queen guest room with loft that can sleep 2persons.  Semi-private bathroomdown a half set of stairswith washer/dryer, shared with one other guest room.  Located in the heart of Little Italy,  steps from the harbor, Freedom Trail, and Old North Church.  10 min walk to Faneuil Hall, public transport, TD North complex for Bruins/Celtics game and more.",2015-10-16,within a few hours,100.0,100.0,t,North End,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"Salutation Street, Boston, MA 02109, United States",North End,Boston,MA,02109,Boston,"Boston, MA",42.366660144819434,-71.05209407170254,t,House,Private room,4,1.0,1.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",120.0,1,10.0,3,14,2,10,25,224,19,2016-05-31,2016-09-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,5.7
2831504,"Don't just stay waterfront, stay on the water! This fabulous 2 bedroom, 2 bathroom yacht is the perfect rental for the adventure minded traveler.  Enjoy your time on the water while docked at a downtown Boston marina with awesome views! ",2009-11-02,within an hour,100.0,19.0,f,North End,16,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"Atlantic Avenue, Boston, MA 02110, United States",North End,Boston,MA,02110,Boston,"Boston, MA",42.3636522724642,-71.05123941144093,t,Boat,Entire home/apt,6,2.0,2.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",425.0,2,35.0,2,1125,30,56,60,335,2,2014-06-10,2014-10-05,90.0,9.0,7.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,5,0.07
2842124,"Top floor 1-bedroom apartment w high ceilings, city views and washer/dryer. Perfect North End location. Just two blocks from Hanover.",2014-02-17,within an hour,100.0,100.0,f,North End,1,"['email', 'phone', 'reviews']",t,f,"Thacher Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.36378220194202,-71.0556432174484,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers}",150.0,1,0.0,5,1125,10,23,24,141,33,2014-05-22,2016-08-31,84.0,9.0,8.0,9.0,9.0,10.0,9.0,f,f,moderate,f,f,1,1.18
14282764,"A charming, comfortable and quiet midcentury modern 1 bedroom in a historic North End.  Overlooking Old North Church, its steps away from the bustle and hustle of the lively Little Italy neighborhood.  Right on the Freedom Trail and monuments, parks, restaurants, transportation and all that Boston has to offer!",2011-06-01,within an hour,100.0,56.0,f,North End,1,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"Salem Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.36728034919661,-71.0551296115384,f,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Air Conditioning"",Kitchen,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron}",149.0,2,50.0,2,1125,13,39,69,69,3,2016-08-07,2016-08-12,80.0,7.0,8.0,10.0,10.0,9.0,7.0,f,f,moderate,f,f,1,2.81
13709092,"My place is next to Mike's Pastry; close to Bova's Bakery, Modern Pastry, and Neptune Oyster. You’ll love my place because of the location, the people, and the ambiance. Good for couples, solo adventurers, and business travelers.  Right in the heart of the North End; walk to Faneuil Hall, Boston Farmers Market, Haymarket T stop, TD Garden, Boston Harbor, Aquarium, and so much more.  This is a large ""studio"" with a private outside patio space with grill & use of 1 bicycle.",2016-04-03,within an hour,100.0,100.0,f,North End,1,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"Hanover Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.365298397876174,-71.05467504749075,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo,Iron,""Laptop Friendly Workspace""}",115.0,1,0.0,1,1125,1,1,1,1,4,2016-07-20,2016-08-28,93.0,10.0,9.0,9.0,9.0,9.0,9.0,f,t,flexible,f,f,1,2.4
9858828,"Hello all I am traveling  and looking to sublet my apartment. Steps to North End history, amazing Italian restaurants, and great location walking distance to all around Boston. Parking in close proximity- Govt Center and Lot in front of building.",2015-12-07,within a few hours,90.0,100.0,f,North End,1,"['email', 'phone', 'reviews']",t,f,"Stillman Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.364866927590604,-71.0576906537523,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,Essentials,Shampoo,""Hair Dryer""}",150.0,1,0.0,2,1125,0,0,0,0,22,2016-02-21,2016-08-30,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,1,3.3
14035943,"This lovely, spacious apartment is on a quiet, Italian style street on the same block as Paul Revere house near the Sacred Heart church and Sun Court.  It's an amazing location, just a minute's walk to Faneuil Hall, Quincy Market and the Freedom Trail, as well as the ""T"" stop at Haymarket.",2013-03-22,within an hour,100.0,100.0,f,North End,11,"['email', 'phone', 'reviews']",t,f,"Moon Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.3647517257113,-71.05228017156112,t,Apartment,Entire home/apt,8,3.0,3.0,5.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",399.0,8,25.0,1,1125,0,0,0,0,0,,,94.0,10.0,10.0,10.0,10.0,10.0,9.0,f,t,strict,f,f,10,1.17
7582651,"Cute two bedroom, one bath apartment with exposed brick and a communal roof deck.  Top floor of building which allows for quiet and privacy.  Great location to the best Italian food in the city!",2015-07-27,1351,100.0,94.0,f,North End,1,"['email', 'phone', 'reviews']",t,f,"Prince Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.36492961523601,-71.05645064810787,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/Wireless Intercom"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",220.0,1,25.0,2,3,0,0,0,0,3,2015-09-08,2015-11-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,0.25
11924459,"Private, separate, efficiency guest room and semi-private bath.  1920 church building, located in the Heart of Little Italy/No. End, 1 block from the harbor, Freedom Trail, Old North church and great Italian food.  Prime location for touring. Public transit within blocks.",2015-10-16,within a few hours,100.0,100.0,t,North End,2,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"Salutation Street, Boston, MA 02109, United States",North End,Boston,MA,02109,Boston,"Boston, MA",42.36666039095179,-71.05315577538694,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",110.0,1,0.0,2,7,1,9,22,241,41,2016-03-25,2016-09-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,7.37
766700,Great charming/cozy apartment right on the Historic Freedom Trail!!! just mins walk to the OLD NORTH CHURCH a few blocks away from Paul Revere's House. easy access to all Major trains! great restaurants and bars just a few steps away!this is on a 4FL,2012-09-21,within an hour,100.0,100.0,f,North End,13,"['email', 'phone', 'reviews', 'jumio']",t,t,"Hull Street Court, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.366393306362255,-71.05536891439705,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125.0,1,0.0,1,180,4,11,32,301,244,2013-06-02,2016-09-05,88.0,9.0,9.0,9.0,10.0,10.0,9.0,f,t,strict,f,f,6,6.13
13005579,"Located in the heart of the North End and steps to the Financial District, the Waterfront, two subway stops and the Greenway, this apartment is the ideal home for visitors looking to experience the history and charm of Boston.",2016-05-11,within an hour,100.0,96.0,t,Financial District,2,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,"Hanover Street, Boston, MA 02109, United States",North End,Boston,MA,02109,Boston,"Boston, MA",42.36523984386283,-71.05213404975486,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",310.0,1,0.0,1,1125,16,46,72,340,22,2016-06-02,2016-08-29,93.0,9.0,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,2,6.73
3434614,"Spacious 1BR apartment located in the heart of Boston's historic North End neighborhood. Close proximity to many attractions including, Paul Revere's house, Quincy Market/Fanuel Hall, Financial District, and TD Garden. ",2014-06-26,within a day,90.0,91.0,f,North End,1,"['email', 'phone', 'reviews']",t,f,"Prince Street, Boston, MA 02113, United States",North End,Boston,MA,02113,Boston,"Boston, MA",42.36420990160985,-71.0540773775443,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",Essentials,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",160.0,1,0.0,2,3,2,2,2,2,25,2014-07-07,2016-08-08,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,strict,f,f,1,0.94
4518100,Newly remodeled 2 bedroom apartment  available for short or long term rental in Boston's North End. -Newly remodeled -Full Kitchen with Granite Counter-tops  -Queen Size Bed -Short or Long Term Rentals Available -Other units available,2013-12-07,within a day,81.0,67.0,f,North End,7,"['email', 'phone', 'reviews']",t,f,"Battery Street, Boston, MA 02109, United States",North End,Boston,MA,02109,Boston,"Boston, MA",42.36578313183777,-71.05337556191989,t,Apartment,Private room,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in""}",175.0,1,0.0,1,1125,19,23,53,328,14,2015-01-20,2016-05-23,86.0,9.0,9.0,10.0,9.0,10.0,9.0,f,f,flexible,f,f,7,0.7
