id,summary,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,city,state,zipcode,market,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
3940265,Private bedroom in our home -Full-sized bed   -Ensuite bathroom -Keyless entry house -Centrally located  -Short walk to many great restaurants/clubs -Rooftop deck with views of Mount Rainier  We have 2 rooms available in our home for rent. ,2012-10-16,within a day,75.0,100.0,t,Minor,2.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"18th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.614228588250846,-122.30838186065728,t,House,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",72.0,2,20.0,2,1125,21,49,79,354,39,2014-09-02,2015-11-29,95.0,10.0,10.0,9.0,9.0,9.0,9.0,f,f,strict,t,t,2,2.39
7500976,"Welcome! Tranquil 2BR/1BA basement apartment, steps to Swedish Cherry Hill and easy access to First Hill hospitals, Seattle U, public transit, downtown, Convention Center, and UW. Please let me know what I can do to make your stay a great one!",2015-01-26,within a few hours,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'linkedin', 'reviews', 'kba']",t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.607250528601554,-122.3081946389686,t,Apartment,Entire home/apt,6,1.0,2.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",115.0,4,30.0,3,1125,0,0,0,247,1,2015-11-14,2015-11-14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,0.58
9516608,"Our beautiful modern home is centrally located in colorful Capitol Hill. Walk to restaurants, bars, shopping, theatre, parks, 3 groceries, 2 farmers markets. Family and kid friendly. Walk/bus/10 min Lyft/Uber to Downtown, Pike Place, museums & more.",2015-11-18,within an hour,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'reviews']",t,f,"22nd Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.6119787445596,-122.30362147449677,t,House,Entire home/apt,8,3.5,4.0,5.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",270.0,1,0.0,1,1125,18,18,18,37,1,2015-11-25,2015-11-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,0.73
9712716,"Just south of Capitol Hill, Seattle's densest neighborhood, my house is on mile from downtown in a pretty quiet neighborhood primarily populated by single-family households, blocks away from multiple bus lines, and dozens of restaurants and shops.",2015-09-20,within a few hours,100.0,100.0,f,Minor,2.0,"['email', 'phone', 'reviews', 'kba']",t,t,"15th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.61056398661628,-122.31291185698113,t,House,Private room,2,1.0,1.0,2.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Hangers,Iron,""Laptop Friendly Workspace""}",65.0,1,0.0,1,1125,30,60,90,365,3,2015-12-06,2016-01-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,2,3.0
5813657,"Great location in Capital Hill, Seattle's hippest and most vibrant neighborhood.  Three-story house, featuring 4 Bedrooms, 3 baths, large living area with a perfect layout for cooking, relaxing in the kitchen bar, living room, or nice outdoor space.",2013-03-04,within a few hours,97.0,100.0,f,Queen Anne,9.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,t,"East Spruce Street, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.60419373184845,-122.309920112886,t,House,Entire home/apt,10,3.5,4.0,6.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",300.0,10,40.0,1,1125,0,0,0,94,21,2015-04-20,2015-09-09,93.0,10.0,9.0,9.0,9.0,10.0,10.0,f,f,strict,f,f,8,2.42
8884826,"Two bed 1.5 bath townhouse in a truly central location with great access to downtown, walk to Centurylink, Pioneer Sq., ID, Capitol Hill, hospitals on First hill too. Hop on I5, I90 freeways in less than 5 min. Trees give privacy, as well as visits by humming birds and squirrels",2012-01-15,within a few hours,96.0,100.0,t,Central San Pedro,4.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.60262174893203,-122.3085165099408,f,Townhouse,Entire home/apt,6,1.5,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",122.0,2,15.0,1,1125,24,49,74,349,3,2015-12-10,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,t,1,3.0
1978743,"This 1903 Victorian on Cherry Hill has a super comfortable welcoming vibe. Our ""Cedar Tree"" room is decorated with vibrant color and silky soft wall to wall carpet. The queen-sized bed is plush and layered with cozy linens for sweet dreams.",2013-10-21,within a few hours,100.0,100.0,t,Minor,5.0,"['email', 'phone', 'reviews', 'jumio']",t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.6076188376266,-122.3083245607994,t,House,Private room,2,3.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",Breakfast,""Pets live on this property"",Cat(s),Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher""}",87.0,1,0.0,2,29,17,47,77,340,49,2014-02-20,2015-11-20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,5,2.15
6091789,"3 bedroom light-filled house in central Seattle with easy parking, gorgeous views of downtown and a kid-friendly back yard. Just steps from bustling Capitol Hill. We will be on vacation and are offering this great city getaway while we're gone.",2013-05-13,within an hour,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"16th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.60848067649264,-122.31069147338631,t,House,Entire home/apt,6,1.5,3.0,5.0,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",200.0,1,0.0,5,7,0,0,0,0,1,2015-07-28,2015-07-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,0.19
6165353,"Located in the residential outskirts of Capitol Hill, our spacious home provides a quiet, sun-filled getaway within walking distance of one of Seattle's most hip, iconic neighborhoods. Highlights include wrap-around yard, large windows & a comfy bed.",2013-07-25,within a few hours,89.0,100.0,f,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'kba']",t,t,"16th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.609518888787115,-122.31270359357129,t,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",156.0,3,25.0,2,30,30,60,90,365,4,2015-06-21,2015-12-26,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,0.61
1244053,"If you want to be in the heart of the city, between Capitol Hill, First Hill, and Cherry Hill, this is the place.  Just a couple blocks away from a wide variety of of upscale bars and restaurants on Pike st.  Easy walk to Downtown and convention cent",2012-01-30,within a few hours,80.0,100.0,t,Minor,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"East Marion Street, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.60712102065274,-122.31046265372628,t,House,Private room,1,1.0,1.0,1.0,Futon,"{TV,""Wireless Internet"",Kitchen,Heating,Essentials}",90.0,1,0.0,3,1125,30,60,89,89,32,2013-07-01,2015-12-11,95.0,9.0,9.0,9.0,10.0,10.0,9.0,f,f,moderate,t,t,2,1.05
8508223,"Note: This listing is only available for bookings valued at $3000 or higher.  For less expensive stays, please see our portfolio of neighboring properties. Read on for a description of this modern home with 3 beds, 3.5 baths and central location.",2011-06-28,within an hour,96.0,100.0,t,Minor,10.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,t,"23rd Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.61704032410954,-122.30280625110277,t,Townhouse,Entire home/apt,8,3.5,3.0,5.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",325.0,6,25.0,1,1125,30,60,90,365,1,2015-10-12,2015-10-12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,10,0.35
6991188,"We have an upstairs Marion Flat in our house close to Swedish Cherry Hill.   We are 10 minutes to downtown on the bus lines - 2 blocks from a super-market, and close to Seattle University.",2012-06-29,within an hour,100.0,100.0,f,Minor,3.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"East Marion Street, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.61089432766836,-122.30448009108758,t,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",115.0,2,25.0,2,1125,3,8,35,310,3,2015-12-22,2016-01-02,100.0,10.0,10.0,10.0,9.0,10.0,9.0,f,t,flexible,f,f,3,3.0
7344117,"5-level, bright & modern loft with 20' ceilings, views, award-winning green design. All amenities. Room to stretch. Stocked kitchen & pantry. New 50"" TV. Luxury master suite. Poker table. Parking. Cable. Great for quiet groups, business, families.",2015-07-14,within an hour,92.0,100.0,t,Minor,1.0,"['email', 'phone', 'linkedin', 'reviews', 'jumio']",t,t,"East Yesler Way, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.602301478046655,-122.3071731184703,t,Loft,Entire home/apt,10,2.5,2.0,8.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",425.0,4,25.0,1,1125,21,49,78,188,32,2015-07-20,2015-12-30,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,t,strict,f,f,1,5.68
9506766,"You will be comfortable in this modern style apartment off the main home. Private entry, Heated concrete floors, High end appliances. large granite shower. Very close to many college campuses as well as hospitals if you have a sick loved one.",2015-11-17,within an hour,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.60613645495746,-122.30903284028965,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,Iron,""Laptop Friendly Workspace""}",119.0,2,25.0,1,1125,22,52,82,357,2,2015-11-23,2015-12-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,1.4
6451305,"Steps away from the Pike/Pine corridor and Seattle University, our townhome is conveniently located. With a walk score of 96, a car is not necessary to get around to some of the best food, bars and shops Seattle has to offer.",2013-06-08,within an hour,100.0,100.0,t,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"E Marion St, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.609596252812395,-122.31643735359219,f,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",220.0,6,10.0,3,1125,25,52,74,318,25,2015-06-08,2015-12-19,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,3.55
7531405,"You are steps away from enjoying the convenience of a private bedroom/ bathroom in a modern townhome.  Reserving the first floor of this brand new townhome puts you within walking distance of Downtown, the International District, and Capitol Hill.",2015-02-23,within an hour,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"East Fir Street, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.60294718195021,-122.31321072182705,t,Townhouse,Private room,4,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer""}",85.0,2,15.0,2,21,0,0,0,138,8,2015-09-29,2015-11-18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,strict,f,f,1,2.45
9612147,"Stay here, and be close to it all: shopping, restaurants, entertainment, and more!",2015-11-23,within a few hours,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'facebook', 'google', 'amex', 'reviews', 'jumio']",t,t,"East Fir Street, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.60216456223711,-122.31188220898945,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",100.0,4,50.0,1,30,30,59,59,59,2,2015-12-20,2015-12-26,90.0,10.0,10.0,9.0,10.0,10.0,9.0,f,t,strict,f,f,1,2.0
666897,missing,2012-01-25,within a few hours,70.0,100.0,f,Minor,4.0,"['email', 'phone', 'reviews', 'jumio']",t,t,"18th Ave, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.61137403766362,-122.30748121316677,f,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer}",99.0,1,20.0,3,365,2,32,62,337,18,2015-04-30,2015-12-26,75.0,9.0,6.0,8.0,9.0,8.0,8.0,f,f,flexible,t,t,3,2.16
4061051,Welcome! This is a 3-story modern townhome located in South Capitol Hill in walking distance of several delicious restaurants and fun bars. The house is filled with sunlight! You would have the second floor to yourself with your own bathroom.,2012-12-09,within a day,67.0,100.0,f,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"18th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.6114829298139,-122.309765134676,t,House,Private room,4,1.5,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",120.0,2,60.0,1,1125,28,58,88,363,6,2014-09-12,2015-06-20,83.0,9.0,9.0,9.0,9.0,10.0,8.0,f,f,strict,f,f,1,0.38
3394338,"My art-filled garden studio opens up into an expansive backyard featuring patio seating, picnic table, and fire pit. Full bathroom, kitchen, elevated sleeping area and living room. Just a 5 minute walk to excellent coffee, dining, bars & galleries.",2014-06-22,within a day,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'facebook', 'reviews']",t,f,"East Marion Street, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.61621959104925,-122.30732404585129,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",Essentials}",150.0,2,25.0,2,1125,30,60,90,365,20,2014-07-06,2015-09-02,93.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,1,1.09
4238106,"Bright and happy private bedroom in an apartment with two young professionals. Great location to serve as your base- a quick walk to Capitol Hill and Central neighborhoods and only 1-2 miles to downtown, Belltown, Pike's Place, and Pioneer Square. ",2012-04-23,within a few hours,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"17th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.609270759348284,-122.31112560783598,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",75.0,1,0.0,2,1125,0,0,24,24,6,2015-09-07,2015-10-21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1.5
7350059,"On the border of Capitol Hill and the Central District just a few blocks from everything, yet quiet enough to sleep with plenty of street parking. Overall square footage makes it comfortable for the two of us, our two dogs and our guests.",2014-03-15,within a few hours,89.0,100.0,t,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.61155082054678,-122.30681639587677,t,House,Private room,2,1.0,1.0,1.0,Real Bed,{},90.0,2,15.0,1,14,23,46,76,351,18,2015-07-18,2016-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,t,moderate,f,f,1,3.16
5262750,"Located on a tree lined street in one of Seattle's most colorful and vibrant neighborhoods, your spacious suite at Maruca House has a wonderfully secluded feel.  Yet it's just minutes away, by foot, bus or car, from all the best of Seattle.",2014-09-06,within an hour,100.0,100.0,t,Minor,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,"21st Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.612106274673366,-122.30412489624986,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",125.0,2,10.0,3,1125,1,14,14,251,20,2015-07-11,2015-12-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,3.37
2802844,Stay in a modern townhome that won the American Institute of Architects Future Shack competition! My home is centrally located within walking distance to downtown and great ethnic food. The guest room features a queen bed and adjacent bath.,2010-10-28,within an hour,100.0,100.0,f,Minor,2.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,"19th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.601871882553645,-122.3071289967336,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",90.0,1,0.0,2,1125,22,52,62,328,16,2014-10-14,2015-12-04,99.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,moderate,f,f,2,1.07
3123632,"Modern condo in the heart of Capitol Hill. Walk score of 100.  Easy access to the restaurants and nightlife of Cap Hill, downtown attractions, Pikes Place Market and U of W.  1 parking space available if needed.   ",2014-05-22,within a few hours,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"15th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.613606890243645,-122.31243248207501,t,Apartment,Entire home/apt,2,2.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",200.0,2,0.0,5,1125,0,26,56,331,8,2014-07-22,2015-08-23,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,0.45
3024336,"Our modern urban townhome rests in the Capitol Hill / First Hill neighborhood, where you can walk to some of the best spots in our city or enjoy one of the many fine restaurants and shopping just blocks away, or stay in and cook in our modern kitchen",2013-05-31,within a few hours,100.0,100.0,t,Minor,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,t,"13th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.6123795836555,-122.31374243089144,t,House,Entire home/apt,4,1.5,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",200.0,2,10.0,2,10,30,60,90,365,40,2014-06-16,2015-10-20,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,moderate,f,f,1,2.11
8652185,"Welcome! Lovely home in Central Seattle on Cherry Hill walking distance to great coffee shops and restaurants.  Relax in this 2600sf three levels home, 4 bedrooms and 3.5 bathrooms.  A large and welcoming kitchen, open main floor layout and more.",2015-06-19,within a few hours,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'reviews', 'kba']",t,t,"20th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.607029624252775,-122.30694957710028,t,House,Entire home/apt,6,3.5,4.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",287.0,6,40.0,2,1125,0,0,0,62,1,2015-11-27,2015-11-27,100.0,8.0,10.0,10.0,10.0,10.0,10.0,f,f,strict,f,f,1,0.77
10192213,"Based at the award winning Barclay Court house (2003 AIA home of the year) it features high quality touches throughout, custom furniture and cabinetry, in-slab radiant heating and AC, private sunken garden patio, high-speed internet and streaming TV.",2015-04-27,1672,100.0,100.0,f,Minor,1.0,"['email', 'phone', 'linkedin', 'jumio']",t,t,"East Barclay Court, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.60663359295163,-122.31606472501132,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",90.0,1,0.0,1,1125,30,60,90,365,0,,,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,moderate,f,f,1,1.54
3970736,"Heart of Central District, major growth here!  Private full 1 bedroom  separate apartment, room for 5,  private entrance, back yard/garden area.  Short walk to Capitol Hill. Pike Place Market 19 blocks.  Bus/beer steps away. Negotiate winter rates.",2014-06-13,within an hour,100.0,100.0,t,Minor,1.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'kba']",t,t,"20th Avenue, Seattle, WA 98122, United States",Minor,Seattle,WA,98122,Seattle,"Seattle, WA",47.6144192325638,-122.30672066700804,t,Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}",90.0,2,15.0,3,29,27,57,87,350,51,2014-08-31,2016-01-01,97.0,10.0,10.0,10.0,10.0,9.0,9.0,f,f,strict,f,f,1,3.11
